"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2011","IT","Italy",98.275862060,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2011","LT","Lithuania",85.365853650,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2011","NL","Netherlands",87.738419610,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2011","NO","Norway",92.307692300,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2011","PT","Portugal",94.930875570,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2011","RO","Romania",0.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2011","UKG13182","England",95.544554450,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2012","AT","Austria",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2012","DE","Germany",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2012","EU31_UKX","EU/EEA",92.667706000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2012","FR","France",98.153846150,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2012","HU","Hungary",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2012","IT","Italy",97.289156620,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2012","LT","Lithuania",92.500000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2012","NL","Netherlands",91.392405060,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2012","NO","Norway",85.294117640,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2012","PT","Portugal",94.468085100,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2012","RO","Romania",0.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2012","UKG13182","England",95.365853650,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2013","AT","Austria",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2013","DE","Germany",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2013","EU31_UKX","EU/EEA",91.198044000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2013","FR","France",93.525179850,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2013","HU","Hungary",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2013","IT","Italy",92.428198430,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2013","LT","Lithuania",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2013","NL","Netherlands",91.625615760,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2013","NO","Norway",93.333333330,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2013","PT","Portugal",98.237885460,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2013","RO","Romania",0.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2013","UKG13182","England",92.857142850,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2014","AT","Austria",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2014","DE","Germany",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2014","EU31_UKX","EU/EEA",91.980360000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2014","FR","France",96.057347670,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2014","HU","Hungary",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2014","IT","Italy",90.756302520,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2014","LT","Lithuania",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2014","NL","Netherlands",96.881959910,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2014","NO","Norway",95.037220840,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2014","PT","Portugal",98.098859310,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2014","RO","Romania",0.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2014","UKG13182","England",96.178343940,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2015","AT","Austria",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2015","DE","Germany",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2015","EU31_UKX","EU/EEA",91.918911000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2015","FR","France",92.244897950,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2015","HU","Hungary",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2015","IT","Italy",91.929824560,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2015","LT","Lithuania",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2015","MT","Malta",0.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2015","NL","Netherlands",97.902097900,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2015","NO","Norway",91.814159290,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2015","PT","Portugal",98.938053090,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2015","RO","Romania",0.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2015","UKG13182","England",96.605744120,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2016","AT","Austria",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2016","DE","Germany",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2016","EU31_UKX","EU/EEA",95.184304000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2016","FR","France",84.279475980,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2016","HU","Hungary",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2016","IT","Italy",89.565217390,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2016","LT","Lithuania",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2016","MT","Malta",0.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2016","NL","Netherlands",98.140495860,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2016","NO","Norway",89.714285710,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2016","PT","Portugal",96.604938270,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2016","UKG13182","England",97.134670480,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2017","AT","Austria",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2017","DE","Germany",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2017","EU31_UKX","EU/EEA",95.464520000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2017","FR","France",96.727272720,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2017","HU","Hungary",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2017","IT","Italy",90.909090900,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2017","LT","Lithuania",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2017","NO","Norway",91.277258560,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2017","PT","Portugal",92.962962960,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness NHSN risk index","%","2017","UKG13182","England",90.774907740,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2008","AT","Austria",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2008","DE","Germany",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2008","ES","Spain",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2008","EU31_UKX","EU/EEA",97.891710000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2008","FR","France",98.019801980,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2008","HU","Hungary",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2008","IT","Italy",88.461538460,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2008","LT","Lithuania",96.296296290,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2008","NL","Netherlands",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2008","PT","Portugal",86.567164170,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2008","UKG13182","England",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2009","AT","Austria",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2009","DE","Germany",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2009","ES","Spain",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2009","EU31_UKX","EU/EEA",99.461497000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2009","FR","France",98.352941170,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2009","HU","Hungary",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2009","IT","Italy",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2009","LT","Lithuania",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2009","NL","Netherlands",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2009","NO","Norway",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2009","PT","Portugal",95.312500000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2009","UKG13182","England",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2010","AT","Austria",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2010","DE","Germany",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2010","ES","Spain",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2010","EU31_UKX","EU/EEA",99.412505000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2010","FR","France",97.963340120,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2010","HU","Hungary",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2010","IT","Italy",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2010","LT","Lithuania",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2010","NL","Netherlands",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2010","NO","Norway",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2010","PT","Portugal",95.061728390,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2010","UKG13182","England",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2011","AT","Austria",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2011","DE","Germany",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2011","ES","Spain",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2011","EU31_UKX","EU/EEA",99.645110000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2011","FR","France",98.396793580,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2011","HU","Hungary",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2011","IT","Italy",99.568965510,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2011","LT","Lithuania",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2011","NL","Netherlands",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2011","NO","Norway",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2011","PT","Portugal",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2011","RO","Romania",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2011","UKG13182","England",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2012","AT","Austria",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2012","DE","Germany",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2012","EU31_UKX","EU/EEA",99.804992000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2012","FR","France",98.769230760,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2012","HU","Hungary",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2012","IT","Italy",99.698795180,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2012","LT","Lithuania",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2012","NL","Netherlands",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2012","NO","Norway",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2012","PT","Portugal",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2012","RO","Romania",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2012","UKG13182","England",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2013","AT","Austria",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2013","DE","Germany",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2013","EU31_UKX","EU/EEA",99.825358000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2013","FR","France",98.201438840,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2013","HU","Hungary",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2013","IT","Italy",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2013","LT","Lithuania",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2013","NL","Netherlands",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2013","NO","Norway",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2013","PT","Portugal",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2013","RO","Romania",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2013","UKG13182","England",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2014","AT","Austria",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2014","DE","Germany",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2014","EU31_UKX","EU/EEA",99.836333000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2014","FR","France",98.207885300,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2014","HU","Hungary",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2014","IT","Italy",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2014","LT","Lithuania",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2014","NL","Netherlands",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2014","NO","Norway",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2014","PT","Portugal",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2014","RO","Romania",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2014","UKG13182","England",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2015","AT","Austria",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2015","DE","Germany",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2015","EU31_UKX","EU/EEA",99.972229000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2015","FR","France",99.591836730,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2015","HU","Hungary",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2015","IT","Italy",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2015","LT","Lithuania",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2015","MT","Malta",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2015","NL","Netherlands",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2015","NO","Norway",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2015","PT","Portugal",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2015","RO","Romania",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2015","UKG13182","England",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2016","AT","Austria",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2016","DE","Germany",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2016","EU31_UKX","EU/EEA",99.910820000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2016","FR","France",98.689956330,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2016","HU","Hungary",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2016","IT","Italy",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2016","LT","Lithuania",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2016","MT","Malta",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2016","NL","Netherlands",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2016","NO","Norway",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2016","PT","Portugal",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2016","UKG13182","England",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2017","AT","Austria",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2017","DE","Germany",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2017","EU31_UKX","EU/EEA",99.926847000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2017","FR","France",99.272727270,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2017","HU","Hungary",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2017","IT","Italy",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2017","LT","Lithuania",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2017","NO","Norway",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2017","PT","Portugal",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Colon surgery - Data quality","Completeness SSI type","%","2017","UKG13182","England",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Coronary artery bypass graft","All in-hospital SSI","N","2008","AT","Austria",7.000000000,""
