"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2011","CY","Cyprus",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2011","CZ","Czechia",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2011","DK","Denmark",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2011","EL","Greece",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2011","ES","Spain",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2011","EUEEA30_21","EU/EEA (without UK)",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2011","EUEEAUK_21","EU/EEA (with UK until 2019)",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2011","FR","France",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2011","HU","Hungary",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2011","IE","Ireland",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2011","IT","Italy",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2011","LV","Latvia",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2011","MT","Malta",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2011","NL","Netherlands",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2011","NO","Norway",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2011","PT","Portugal",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2011","RO","Romania",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2011","SE","Sweden",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2011","SI","Slovenia",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2011","SK","Slovakia",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2011","UK","United Kingdom",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2012","AT","Austria",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2012","BE","Belgium",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2012","CY","Cyprus",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2012","CZ","Czechia",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2012","DK","Denmark",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2012","EL","Greece",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2012","ES","Spain",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2012","EUEEA30_21","EU/EEA (without UK)",0.675675000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2012","EUEEAUK_21","EU/EEA (with UK until 2019)",0.490196000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2012","FR","France",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2012","HU","Hungary",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2012","IE","Ireland",2.127659570,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2012","IT","Italy",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2012","LV","Latvia",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2012","MT","Malta",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2012","NL","Netherlands",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2012","NO","Norway",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2012","PT","Portugal",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2012","RO","Romania",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2012","SE","Sweden",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2012","SI","Slovenia",4.166666660,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2012","SK","Slovakia",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2012","UK","United Kingdom",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2013","AT","Austria",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2013","BE","Belgium",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2013","CY","Cyprus",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2013","CZ","Czechia",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2013","DK","Denmark",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2013","EL","Greece",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2013","ES","Spain",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2013","EUEEA30_21","EU/EEA (without UK)",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2013","EUEEAUK_21","EU/EEA (with UK until 2019)",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2013","FR","France",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2013","HU","Hungary",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2013","IE","Ireland",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2013","IS","Iceland",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2013","IT","Italy",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2013","LV","Latvia",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2013","MT","Malta",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2013","NL","Netherlands",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2013","NO","Norway",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2013","PT","Portugal",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2013","RO","Romania",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2013","SE","Sweden",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2013","SI","Slovenia",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2013","SK","Slovakia",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2013","UK","United Kingdom",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2014","AT","Austria",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2014","BE","Belgium",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2014","CY","Cyprus",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2014","CZ","Czechia",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2014","DK","Denmark",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2014","EE","Estonia",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2014","EL","Greece",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2014","ES","Spain",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2014","EUEEA30_21","EU/EEA (without UK)",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2014","EUEEAUK_21","EU/EEA (with UK until 2019)",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2014","FR","France",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2014","HU","Hungary",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2014","IE","Ireland",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2014","IS","Iceland",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2014","IT","Italy",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2014","LV","Latvia",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2014","MT","Malta",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2014","NL","Netherlands",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2014","NO","Norway",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2014","PL","Poland",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2014","PT","Portugal",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2014","RO","Romania",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2014","SE","Sweden",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2014","SI","Slovenia",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2014","SK","Slovakia",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2014","UK","United Kingdom",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2015","AT","Austria",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2015","BE","Belgium",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2015","CY","Cyprus",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2015","CZ","Czechia",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2015","DK","Denmark",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2015","EE","Estonia",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2015","EL","Greece",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2015","ES","Spain",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2015","EUEEA30_21","EU/EEA (without UK)",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2015","EUEEAUK_21","EU/EEA (with UK until 2019)",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2015","FI","Finland",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2015","FR","France",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2015","HR","Croatia",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2015","HU","Hungary",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2015","IE","Ireland",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2015","IS","Iceland",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2015","IT","Italy",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2015","LV","Latvia",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2015","MT","Malta",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2015","NL","Netherlands",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2015","NO","Norway",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2015","PT","Portugal",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2015","RO","Romania",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2015","SI","Slovenia",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2015","SK","Slovakia",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2015","UK","United Kingdom",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2016","AT","Austria",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2016","BE","Belgium",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2016","CY","Cyprus",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2016","CZ","Czechia",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2016","DK","Denmark",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2016","EE","Estonia",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2016","EL","Greece",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2016","ES","Spain",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2016","EUEEA30_21","EU/EEA (without UK)",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2016","EUEEAUK_21","EU/EEA (with UK until 2019)",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2016","FI","Finland",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2016","FR","France",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2016","HR","Croatia",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2016","HU","Hungary",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2016","IE","Ireland",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2016","IS","Iceland",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2016","IT","Italy",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2016","LU","Luxembourg",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2016","LV","Latvia",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2016","MT","Malta",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2016","NL","Netherlands",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2016","NO","Norway",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2016","PT","Portugal",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2016","RO","Romania",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2016","SI","Slovenia",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2016","SK","Slovakia",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2016","UK","United Kingdom",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2017","AT","Austria",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2017","BE","Belgium",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2017","CY","Cyprus",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2017","CZ","Czechia",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2017","DK","Denmark",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2017","EE","Estonia",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2017","EL","Greece",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2017","ES","Spain",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2017","EUEEA30_21","EU/EEA (without UK)",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2017","EUEEAUK_21","EU/EEA (with UK until 2019)",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2017","FI","Finland",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2017","FR","France",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2017","HR","Croatia",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2017","HU","Hungary",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2017","IE","Ireland",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2017","IS","Iceland",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2017","IT","Italy",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2017","LU","Luxembourg",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2017","LV","Latvia",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2017","MT","Malta",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2017","NL","Netherlands",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2017","NO","Norway",-,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2017","PT","Portugal",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2017","SI","Slovenia",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2017","SK","Slovakia",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2017","UK","United Kingdom",0.000000000,""
"Gonorrhoea","Antimicrobial resistance|Confirmed cases - Men who have sex with men","Ceftriaxone resistant (R) isolates proportion","%","2018","AT","Austria",0.000000000,""
